p
"(:Idea {name: Consensus Democracy, definition: A system aiming for broad agreement among diverse groups., category: Political Systems & Governance, slug: consensus-democracy})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Majoritarianism, definition: The majority’s preference takes precedence in governance., category: Political Systems & Governance, slug: majoritarianism})"
"(:Idea {name: Elections, definition: Formal processes where citizens vote to select representatives or decide on public issues., category: Political Systems & Governance, slug: elections})-[:ENABLES {framework: Idea Evolution}]->(:Idea {name: Majority Rule, definition: A principle where the decision of more than half prevails., category: Political Systems & Governance, slug: majority-rule})"
"(:Idea {name: Representative Democracy, definition: A form of democracy where citizens elect officials to make decisions on their behalf., category: Political Systems & Governance, slug: representative-democracy})-[:BASED_ON {framework: Idea Evolution}]->(:Idea {name: Majority Rule, definition: A principle where the decision of more than half prevails., category: Political Systems & Governance, slug: majority-rule})"
"(:Idea {name: Majoritarianism, definition: The majority’s preference takes precedence in governance., category: Political Systems & Governance, slug: majoritarianism})-[:BASED_ON {framework: Idea Evolution}]->(:Idea {name: Majority Rule, definition: A principle where the decision of more than half prevails., category: Political Systems & Governance, slug: majority-rule})"
"(:Idea {name: Elected Leader, definition: An individual chosen by public vote to hold a position of authority within a political system., category: Political Systems & Governance, slug: elected-leader})-[:CLAIMS {framework: Idea Evolution}]->(:Idea {name: Mandate, definition: An official order or commission to do something, especially in governance., category: Political Systems & Governance, slug: mandate})"
"(:Idea {name: Electorate, definition: All individuals eligible to vote in a particular election or political jurisdiction., category: Political Systems & Governance, slug: electorate})-[:GRANTS {framework: Idea Evolution}]->(:Idea {name: Mandate, definition: An official order or commission to do something, especially in governance., category: Political Systems & Governance, slug: mandate})"
"(:Idea {name: Legislative Opposition, definition: The political parties or legislators that are not part of the ruling government and challenge its proposals., category: Political Systems & Governance, slug: legislative-opposition})-[:conflict {framework: Conflict and Resolution}]->(:Idea {name: Mandate Theory, definition: The belief that election winners have authorization to implement policies., category: Political Systems & Governance, slug: mandate-theory})"
"(:Idea {name: Military, definition: The armed forces responsible for national defense and, in some cases, political intervention., category: Political Systems & Governance, slug: military})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Martial Law, definition: Temporary rule by military authorities during emergencies or unrest., category: Political Systems & Governance, slug: martial-law})"
"(:Idea {name: Media Watchdogs, definition: Independent organizations or individuals that monitor media practices for fairness, ethics, and accuracy., category: Political Systems & Governance, slug: media-watchdogs})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Media Bias, definition: The perception or reality of favoritism in news coverage., category: Political Systems & Governance, slug: media-bias})"
"(:Idea {name: Freedom of Press, definition: The right of media organizations to operate independently and report news without censorship or government interference., category: Political Systems & Governance, slug: freedom-of-press})-[:conflict {framework: Idea Evolution}]->(:Idea {name: Media Regulation, definition: Laws governing the behavior of news and broadcasting outlets., category: Political Systems & Governance, slug: media-regulation})"
"(:Idea {name: Authoritarianism, definition: Strong central power with limited political freedoms., category: Political Systems & Governance, slug: authoritarianism})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Military Junta, definition: A government led by military officers., category: Political Systems & Governance, slug: military-junta})"
"(:Idea {name: Ethics Committee, definition: A body that investigates ethical violations in government., category: Political Systems & Governance, slug: ethics-committee})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Ministerial Ethics, definition: Standards of conduct expected of government ministers., category: Political Systems & Governance, slug: ministerial-ethics})"
"(:Idea {name: Conflict of Interest, definition: A situation where a public official’s personal interests could improperly influence their professional actions., category: Political Systems & Governance, slug: conflict-of-interest})-[:VIOLATES {framework: Idea Evolution}]->(:Idea {name: Ministerial Ethics, definition: Standards of conduct expected of government ministers., category: Political Systems & Governance, slug: ministerial-ethics})"
